ZJQH,medium_airport,Qionghai Bo'ao Airport,19.13824,110.454775,AS,CN
ZKPY,medium_airport,Pyongyang Sunan International Airport,39.224098,125.669998,AS,KP
ZKSD,medium_airport,Sondok Airport,39.745201,127.473999,AS,KP
ZKWS,medium_airport,Wonsan Kalma International Airport,39.166801,127.486,AS,KP
ZLDH,medium_airport,Dunhuang Mogao International Airport,40.161098,94.809196,AS,CN
ZLGM,medium_airport,Golmud Airport,36.4006,94.786102,AS,CN
ZLGY,medium_airport,Guyuan Liupanshan Airport,36.07888889,106.2169444,AS,CN
ZLHX,medium_airport,Huatugou Airport,38.201645,90.837843,AS,CN
ZLIC,medium_airport,Yinchuan Hedong International Airport,38.322758,106.393214,AS,CN
ZLJN,medium_airport,Jining Qufu Airport,35.292778,116.346667,AS,CN
ZLLN,medium_airport,Longnan Chengzhou Airport,33.788,105.797,AS,CN
ZLQY,medium_airport,Qingyang Xifeng Airport,35.799702,107.602997,AS,CN
ZLSN,medium_airport,Xi'an Xiguan Airport,34.376701,109.120003,AS,CN
ZLXH,medium_airport,Gannan Xiahe Airport,34.8105,102.6447,AS,CN
ZLXN,medium_airport,Xining Caojiabu Airport,36.5275,102.042999,AS,CN
ZLZW,medium_airport,Zhongwei Shapotou Airport,37.573125,105.154454,AS,CN
ZMAH,medium_airport,Arvaikheer Airport,46.25030136,102.802002,AS,MN
ZMAT,medium_airport,Altai Airport,46.37639999,96.22109985,AS,MN
ZMBH,medium_airport,Bayankhongor Airport,46.16329956,100.7040024,AS,MN
ZMBN,medium_airport,Bulgan Airport,48.85499954,103.4759979,AS,MN
ZMBU,medium_airport,Baruun Urt Airport,46.66030121,113.2850037,AS,MN
ZMCD,medium_airport,Choibalsan Airport,48.13570023,114.6460037,AS,MN
ZMDZ,medium_airport,Dalanzadgad Airport,43.608628,104.367734,AS,MN
ZMKD,medium_airport,Khovd Airport,47.95410156,91.62819672,AS,MN
ZMMN,medium_airport,Moron Airport,49.66329956,100.098999,AS,MN
ZMUB,medium_airport,Buyant-Ukhaa International Airport,47.843102,106.766998,AS,MN
ZPCW,medium_airport,Cangyuan Washan Airport,23.273889,99.373611,AS,CN
ZPDL,medium_airport,Dali Huangcaoba Airport,25.649401,100.319,AS,CN
ZPDQ,medium_airport,Diqing Shangri-La Airport,27.7936,99.6772,AS,CN
ZPJH,medium_airport,Xishuangbanna Gasa Airport,21.9739,100.760002,AS,CN
ZPJM,medium_airport,Lancang Jingmai Airport,22.415833,99.786389,AS,CN
ZPLJ,medium_airport,Lijiang Sanyi International Airport,26.68,100.246002,AS,CN
ZPLX,medium_airport,Dehong Mangshi Airport,24.4011,98.5317,AS,CN
ZSAQ,medium_airport,Anqing Tianzhushan Airport / Anqing North Air Base,30.582199,117.050003,AS,CN
ZSBB,medium_airport,Bengbu Airport,32.84773333,117.3202444,AS,CN
ZSCG,medium_airport,Changzhou Benniu International Airport,31.919701,119.778999,AS,CN
ZSFY,medium_airport,Fuyang Xiguan Airport,32.882157,115.734364,AS,CN
ZSHZ,medium_airport,Heze Mudan Airport,35.212972,115.736748,AS,CN
ZSJD,medium_airport,Jingdezhen Luojia Airport,29.3386,117.176003,AS,CN
ZSJU,medium_airport,Quzhou Airport,28.965799,118.899002,AS,CN
ZSLD,medium_airport,Longyan Guanzhishan Airport,25.67469978,116.7470016,AS,CN
ZSLQ,medium_airport,Taizhou Luqiao Airport,28.562201,121.429001,AS,CN
ZSOF,medium_airport,Hefei Xinqiao International Airport,31.98779,116.9769,AS,CN
ZSQZ,medium_airport,Quanzhou Jinjiang International Airport,24.7964,118.589996,AS,CN
ZSRG,medium_airport,Rugao Air Base,32.25788498,120.5016556,AS,CN
ZSRZ,medium_airport,Rizhao Shanzihe Airport,35.405033,119.324403,AS,CN
ZSSZ,medium_airport,Suzhou Guangfu Airport,31.2631,120.401001,AS,CN
ZSTX,medium_airport,Tunxi International Airport,29.73329926,118.2559967,AS,CN
ZSWF,medium_airport,Weifang Nanyuan Airport,36.646702,119.119003,AS,CN
ZSWH,medium_airport,Weihai Dashuibo Airport,37.187099,122.228996,AS,CN
ZSWX,medium_airport,Sunan Shuofang International Airport,31.49440002,120.4290009,AS,CN
ZSWY,medium_airport,Nanping Wuyishan Airport,27.7019,118.000999,AS,CN
ZSXZ,medium_airport,Xuzhou Guanyin International Airport,34.059056,117.555278,AS,CN
ZSYA,medium_airport,Yangzhou Taizhou Airport,32.5634,119.7198,AS,CN
ZSYC,medium_airport,Yichun Mingyueshan Airport,27.8025,114.3062,AS,CN
ZSYN,medium_airport,Yancheng Nanyang International Airport,33.425833,120.203056,AS,CN
ZSYW,medium_airport,Yiwu Airport,29.34469986,120.0319977,AS,CN
ZUAL,medium_airport,Ngari Gunsa Airport,32.1,80.05305556,AS,CN
ZUAS,medium_airport,Anshun Huangguoshu Airport,26.260556,105.873333,AS,CN
ZUBD,medium_airport,Qamdo Bangda Airport,30.55360031,97.10829926,AS,CN
ZUBJ,medium_airport,Bijie Feixiong Airport,27.267066,105.472097,AS,CN
ZUDC,medium_airport,Daocheng Yading Airport,29.31632,100.060317,AS,CN
ZUGU,medium_airport,Guangyuan Panlong Airport,32.391102,105.702003,AS,CN
ZUJZ,medium_airport,Jiuzhai Huanglong Airport,32.85333333,103.6822222,AS,CN
ZUKD,medium_airport,Kangding Airport,30.142464,101.73872,AS,CN
ZUKJ,medium_airport,Kaili Airport,26.972,107.988,AS,CN
ZULS,medium_airport,Lhasa Gonggar Airport,29.29780006,90.91190338,AS,CN
ZULZ,medium_airport,Luzhou Yunlong Airport,29.030357,105.468407,AS,CN
ZUMT,medium_airport,Zunyi Maotai Airport,27.81638,106.33268,AS,CN
ZUMY,medium_airport,Mianyang Nanjiao Airport,31.428101,104.740997,AS,CN
ZUNP,medium_airport,Liping Airport,26.32217,109.1499,AS,CN
ZUNZ,medium_airport,Nyingchi Mainling Airport,29.303301,94.335297,AS,CN
ZUPS,medium_airport,Liupanshui Yuezhao Airport,26.609417,104.979,AS,CN
ZUTC,medium_airport,Tengchong Tuofeng Airport,24.93805556,98.48583333,AS,CN
ZUTR,medium_airport,Tongren Fenghuang Airport,27.883333,109.308889,AS,CN
ZUWL,medium_airport,Chongqing Xiannushan Airport,29.465658,107.693664,AS,CN
ZUXC,medium_airport,Xichang Qingshan Airport,27.9890995,102.1839981,AS,CN
ZUYI,medium_airport,Xingyi Wanfenglin Airport,25.083423,104.960804,AS,CN
ZUZY,medium_airport,Zunyi Xinzhou Airport,27.5895,107.0007,AS,CN
ZWAK,medium_airport,Aksu Onsu Airport,41.262501,80.291702,AS,CN
ZWAX,medium_airport,Bole Alashankou Airport,44.895461,82.30007,AS,CN
ZWCM,medium_airport,Qiemo Yudu Airport,38.234516,85.465462,AS,CN
ZWFY,medium_airport,Fuyun Koktokay Airport,46.804169,89.512006,AS,CN
ZWHM,medium_airport,Hami Airport,42.8414,93.669197,AS,CN
ZWKL,medium_airport,Korla Airport,41.69779968,86.12889862,AS,CN
ZWKN,medium_airport,Burqin Kanas Airport,48.2223,86.9959,AS,CN
ZWNL,medium_airport,Xinyuan Nalati Airport,43.4318,83.3786,AS,CN
ZWRQ,medium_airport,Ruoqiang Loulan Airport,38.974722,88.008333,AS,CN
ZWSC,medium_airport,Shache Yeerqiang Airport,38.24542,77.056149,AS,CN
ZWSH,medium_airport,Kashgar Airport,39.54290009,76.01999664,AS,CN
ZWSS,medium_airport,Shanshan Airport,42.9117012,90.24749756,AS,CN
ZWTL,medium_airport,Turpan Jiaohe Airport,43.0308,89.0987,AS,CN
ZWTN,medium_airport,Hotan Airport,37.03850174,79.86489868,AS,CN
ZYAS,medium_airport,Anshan Teng'ao Airport / Anshan Air Base,41.105301,122.853996,AS,CN
ZYCH,medium_airport,Changhai Airport,39.266667,122.666944,AS,CN
ZYCY,medium_airport,Chaoyang Airport,41.538101,120.434998,AS,CN
ZYDU,medium_airport,Wudalianchi Dedu Airport,48.441037,126.128374,AS,CN
ZYFY,medium_airport,Fuyuan Dongji Aiport,48.197219,134.36298,AS,CN
ZYHE,medium_airport,Heihe Aihui Airport,50.171621,127.308884,AS,CN
ZYJM,medium_airport,Jiamusi Dongjiao Airport,46.843399,130.464996,AS,CN
ZYJS,medium_airport,Jiansanjiang Shidi Airport,47.108248,132.65792,AS,CN
ZYJX,medium_airport,Jixi Xingkaihu Airport,45.293,131.193,AS,CN
ZYLD,medium_airport,Yichun Lindu Airport,47.752056,129.019125,AS,CN
ZYLS,medium_airport,Yushu Batang Airport,32.836389,97.036389,AS,CN
ZYMD,medium_airport,Mudanjiang Hailang International Airport,44.52410126,129.5690002,AS,CN
ZYMH,medium_airport,Mohe Gulian Airport,52.916871,122.422759,AS,CN
ZYQQ,medium_airport,Qiqihar Sanjiazi Airport,47.23960114,123.9179993,AS,CN
ZYSQ,medium_airport,Songyuan Chaganhu Airport,44.938114,124.550178,AS,CN
ZYTN,medium_airport,Tonghua Sanyuanpu Airport,42.25388889,125.7033333,AS,CN
ZYYJ,medium_airport,Yanji Chaoyangchuan Airport,42.88280106,129.451004,AS,CN
ZYYK,medium_airport,Yingkou Lanqi Airport,40.542524,122.3586,AS,CN
13Z,seaplane_base,Loring Seaplane Base,55.601299,-131.636993,NA,US
16K,seaplane_base,Port Alice Seaplane Base,55.803,-133.597,NA,US
19P,seaplane_base,Port Protection Seaplane Base,56.3288002,-133.6100006,NA,US
1Z9,seaplane_base,Ellamar Seaplane Base,60.893818,-146.704038,NA,US
2Z1,seaplane_base,Entrance Island Seaplane Base,57.412201,-133.43848,NA,US
2Z6,seaplane_base,False Island Seaplane Base,57.53219986,-135.2129974,NA,US
3Z8,seaplane_base,Golden Horn Lodge Seaplane Base,59.74700165,-158.875,NA,US
4Z7,seaplane_base,Hyder Seaplane Base,55.903324,-130.009975,NA,US
57A,seaplane_base,Tokeen Seaplane Base,55.93709946,-133.3269959,NA,US
5KE,seaplane_base,Ketchikan Harbor Seaplane Base,55.349899,-131.677002,NA,US
5Z9,seaplane_base,Lake Brooks Seaplane Base,58.55479813,-155.7769928,NA,US
6N7,seaplane_base,New York Skyports Inc Seaplane Base,40.735061,-73.972814,NA,US
78K,seaplane_base,Yes Bay Lodge Seaplane Base,55.91630173,-131.8009949,NA,US
83Q,seaplane_base,Port of Poulsbo Marina Moorage Seaplane Base,47.73400116,-122.6470032,NA,US
84K,seaplane_base,Meyers Chuck Seaplane Base,55.73960114,-132.2550049,NA,US
96Z,seaplane_base,Whale Pass Seaplane Float Harbor Facility,56.116299,-133.121994,NA,US
9N2,seaplane_base,Philadelphia Seaplane Base,39.85900116,-75.29959869,NA,US
A23,seaplane_base,Saginaw Seaplane Base,56.88629913,-134.1580048,NA,US
AE-0006,seaplane_base,Jebel Ali Seaplane Base,24.988967,55.023796,AS,AE
AFK,seaplane_base,Kondavattavana Tank Seaplane Base,7.284,81.644,AS,LK
AK56,seaplane_base,Tikchik Lodge Seaplane Base,59.96319962,-158.477005,NA,US
AK62,seaplane_base,Naukati Bay Seaplane Base,55.849602,-133.227994,NA,US
AK81,seaplane_base,Amook Bay Seaplane Base,57.4715004,-153.8150024,NA,US
ALZ,seaplane_base,Alitak Seaplane Base,56.8995018,-154.2480011,NA,US
AU-HIS,seaplane_base,Hayman Island Resort Seaplane Base,-20.05999947,148.8809967,OC,AU
AYM,seaplane_base,Yas Island Seaplane Base,24.467,54.6103,AS,AE
AYY,seaplane_base,Arugam Bay SPB,6.86,81.82388889,AS,LK
BJT,seaplane_base,Bentota River Waterdrome,6.431,79.996,AS,LK
BNF,seaplane_base,Baranof Warm Springs Float and Seaplane Base,57.088799,-134.833146,NA,US
BQV,seaplane_base,Bartlett Cove Seaplane Base,58.4552002,-135.8849945,NA,US
BS-NSB,seaplane_base,Bimini North Seaplane Base,25.7670002,-79.25,NA,BS
BXL,seaplane_base,Blue Lagoon Seaplane Base,-16.943,177.368,OC,FJ
BYV,seaplane_base,Beira Lake Seaplane Base,6.929444444,79.85416667,AS,LK
CAB3,seaplane_base,Bedwell Harbour Seaplane Base,48.75,-123.2330017,NA,CA
CAB4,seaplane_base,Tofino Harbour Seaplane Base,49.155,-125.91,NA,CA
CAC8,seaplane_base,Nanaimo Harbour Water Airport,49.169813,-123.933845,NA,CA
CAE3,seaplane_base,Campbell River Seaplane Base,50.049999,-125.25,NA,CA
CAE5,seaplane_base,Whistler/Green Lake Water Aerodrome,50.14360046,-122.9489975,NA,CA
CAE9,seaplane_base,Bamfield Seaplane Base,48.83330154,-125.1330032,NA,CA
CAF6,seaplane_base,Big Bay Seaplane Base,50.3923,-125.1372,NA,CA
CAG8,seaplane_base,Pender Harbour Seaplane Base,49.623785,-124.024884,NA,CA
CAH2,seaplane_base,Ocean Falls Seaplane Base,52.36669922,-127.7170029,NA,CA
CAL9,seaplane_base,Tahsis Seaplane Base,49.91669846,-126.6669998,NA,CA
CAP7,seaplane_base,Kitkatla Seaplane Base,53.79999924,-130.4329987,NA,CA
CAQ8,seaplane_base,Powell Lake Seaplane Base,49.88330078,-124.5329971,NA,CA
CAU8,seaplane_base,Rivers Inlet Seaplane Base,51.683985,-127.264044,NA,CA
CAV5,seaplane_base,Sullivan Bay Seaplane Base,50.885359,-126.831069,NA,CA
CAV7,seaplane_base,Mansons Landing Seaplane Base,50.06669998,-124.9830017,NA,CA
CAW8,seaplane_base,Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299,NA,CA
CAX6,seaplane_base,Ganges Seaplane Base,48.8545,-123.4969,NA,CA
CAY4,seaplane_base,Hartley Bay Seaplane Base,53.416698,-129.25,NA,CA
CGA,seaplane_base,Craig Seaplane Base,55.47880173,-133.147995,NA,US
CIV,seaplane_base,Chomley Seaplane Base,55.217,-132.21,NA,US
CJN8,seaplane_base,Fort Reliance Seaplane Base,62.7,-109.167,NA,CA
CNJ8,seaplane_base,White River Seaplane Base,48.6269,-85.223297,NA,CA
CPS9,seaplane_base,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497,NA,CA
CTM3,seaplane_base,Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138,NA,CA
CTR7,seaplane_base,Ottawa / Rockcliffe Seaplane Base,45.46383295,-75.64254284,NA,CA
CYHC,seaplane_base,Vancouver Harbour Water Aerodrome,49.291265,-123.11717,NA,CA
CYM,seaplane_base,Chatham Seaplane Base,57.5149,-134.945999,NA,US
CYWH,seaplane_base,Victoria Harbour Seaplane Base,48.423782,-123.37198,NA,CA
CZSW,seaplane_base,Prince Rupert/Seal Cove Seaplane Base,54.33330154,-130.2830048,NA,CA
DBK,seaplane_base,Dutch Bay SPB,8.273,79.756,AS,LK
DBU,seaplane_base,Dambulu Oya Tank Seaplane Base,7.8604,80.6304,AS,LK
DCG,seaplane_base,Dubai Creek SPB,25.24222222,55.33138889,AS,AE
DGM,seaplane_base,Dandugama Seaplane Base,7.1079,79.8721,AS,LK
DHB,seaplane_base,Deer Harbor SPB,48.61666667,-123.0027778,NA,US
DIW,seaplane_base,Mawella Lagoon Seaplane Base,5.990192,80.733129,AS,LK
DWO,seaplane_base,Diyawanna Oya Seaplane Base,6.906585,79.909,AS,LK
EDA,seaplane_base,Edna Bay Seaplane Base,55.949653,-133.661012,NA,US
EXI,seaplane_base,Excursion Inlet Seaplane Base,58.420502,-135.449005,NA,US
HBT,seaplane_base,Hambantota Seaplane Base,6.124043,81.103,AS,LK
HYL,seaplane_base,Hollis Clark Bay Seaplane Base,55.48160172,-132.6459961,NA,US
IRU,seaplane_base,Iranamadu Seaplane Base,9.299746,80.448627,AS,LK
K21,seaplane_base,Rouses Point Seaplane Base,44.99169922,-73.3635025,NA,US
KAE,seaplane_base,Kake Seaplane Base,56.973,-133.945999,NA,US
KBE,seaplane_base,Bell Island Hot Springs Seaplane Base,55.92910004,-131.5720062,NA,US
KCC,seaplane_base,Coffman Cove Seaplane Base,56.00320053,-132.8419952,NA,US
KCN,seaplane_base,Chernofski Harbor Seaplane Base,53.40289934,-167.5202715,NA,US
KDW,seaplane_base,Victoria Reservoir Seaplane Base,7.2415,80.7834,AS,LK
KDZ,seaplane_base,Polgolla Reservoir Seaplane Base,7.3251,80.6422,AS,LK
KEZ,seaplane_base,Kelani-Peliyagoda Seaplane Base,6.95,79.93,AS,LK
KIB,seaplane_base,Ivanof Bay Seaplane Base,55.89749908,-159.4889984,NA,US
KKB,seaplane_base,Kitoi Bay Seaplane Base,58.1908989,-152.3699951,NA,US
KKL,seaplane_base,Karluk Lake Seaplane Base,57.36700058,-154.0279999,NA,US
KMY,seaplane_base,Moser Bay Seaplane Base,57.0256,-154.145996,NA,US
KOY,seaplane_base,Olga Bay Seaplane Base,57.16149902,-154.2299957,NA,US
KPB,seaplane_base,Point Baker Seaplane Base,56.35189819,-133.6230011,NA,US
KPR,seaplane_base,Port Williams Seaplane Base,58.49010086,-152.5820007,NA,US
KPY,seaplane_base,Port Bailey Seaplane Base,57.93009949,-153.0410004,NA,US
KTB,seaplane_base,Thorne Bay Seaplane Base,55.68799973,-132.5370026,NA,US
KWF,seaplane_base,Waterfall Seaplane Base,55.296299,-133.242996,NA,US
KWP,seaplane_base,West Point Village Seaplane Base,57.77009964,-153.548996,NA,US
KXA,seaplane_base,Kasaan Seaplane Base,55.53739929,-132.397995,NA,US
KZB,seaplane_base,Zachar Bay Seaplane Base,57.553001,-153.746052,NA,US
LBH,seaplane_base,Palm Beach Seaplane Base,-33.5871,151.3234,OC,AU
MSB,seaplane_base,Marigot Seaplane Base,18.0696,-63.087,NA,MF
NFCS,seaplane_base,Castaway Island Seaplane Base,-17.7358,177.129,OC,FJ
NFUL,seaplane_base,Turtle Island Seaplane Base,-16.966,177.368,OC,FJ
NUF,seaplane_base,Castlereagh Lake Seaplane Base,6.86,80.584,AS,LK
PAAP,seaplane_base,Port Alexander Seaplane Base,56.24679947,-134.647995,NA,US
PAEL,seaplane_base,Elfin Cove Seaplane Base,58.19520187,-136.3470001,NA,US
PAGN,seaplane_base,Angoon Seaplane Base,57.497097,-134.56722,NA,US
PAHY,seaplane_base,Hydaburg Seaplane Base,55.20629883,-132.8280029,NA,US
PAMM,seaplane_base,Metlakatla Seaplane Base,55.131001,-131.578003,NA,US
PANR,seaplane_base,Funter Bay Seaplane Base,58.25439835,-134.897995,NA,US
PEC,seaplane_base,Pelican Seaplane Base,57.9552002,-136.2359924,NA,US
PWR,seaplane_base,Port Walter Seaplane Base,56.381001,-134.651001,NA,US
PYL,seaplane_base,Perry Island Seaplane Base,60.68529892,-147.9190063,NA,US
RHR,seaplane_base,Ras al Khaimah Al Hamra Seaplane Base,25.691,55.778,AS,AE
RSE,seaplane_base,Rose Bay Seaplane Base,-33.869,151.262,OC,AU
S60,seaplane_base,Kenmore Air Harbor Inc Seaplane Base,47.75479889,-122.2590027,NA,US
SJF,seaplane_base,Cruz Bay Seaplane Base,18.3315,-64.796,NA,VI
SYB,seaplane_base,Seal Bay Seaplane Base,58.373291,-152.201797,NA,US
SYF,seaplane_base,Silva Bay Seaplane Base,49.15,-123.696,NA,CA
THW,seaplane_base,Trincomalee Harbor Waterdrome,8.56,81.22,AS,LK
TKE,seaplane_base,Tenakee Seaplane Base,57.77970123,-135.2180023,NA,US
TKL,seaplane_base,Taku Lodge Seaplane Base,58.48970032,-133.9429932,NA,US
TOV,seaplane_base,Tortola West End Seaplane Base,18.45,-64.583333,NA,VG
TTW,seaplane_base,Tissa Tank Waterdrome,6.2876,81.2906,AS,LK
TWH,seaplane_base,Two Harbors Amphibious Terminal,33.43222222,-118.5086111,NA,US
US-0370,seaplane_base,Cape Air Seaplanes on Boston Harbor Seaplane Base,42.352502,-71.025832,NA,US
VI22,seaplane_base,Charlotte Amalie Harbor Seaplane Base,18.33860016,-64.94069672,NA,VI
VI32,seaplane_base,Christiansted Harbor Seaplane Base,17.74720001,-64.70490265,NA,VI
W33,seaplane_base,Friday Harbor Seaplane Base,48.53730011,-123.0100021,NA,US
W49,seaplane_base,Rosario Seaplane Base,48.64569855,-122.8679962,NA,US
W55,seaplane_base,Kenmore Air Harbor Seaplane Base,47.62900162,-122.3389969,NA,US
WA83,seaplane_base,Westsound/WSX Seaplane Base,48.617901,-122.956903,NA,US
WSB,seaplane_base,Steamboat Bay Seaplane Base,55.532662,-133.638167,NA,US
WSJ,seaplane_base,San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,NA,US
X44,seaplane_base,Miami Seaplane Base,25.77829933,-80.17030334,NA,US
XBB,seaplane_base,Blubber Bay Seaplane Base,49.793958,-124.621064,NA,CA
YAJ,seaplane_base,Lyall Harbour Seaplane Base,48.7952,-123.1816,NA,CA
YAQ,seaplane_base,Maple Bay Seaplane Base,48.8167,-123.6084,NA,CA
YBH,seaplane_base,Bull Harbour Water Aerodrome,50.9179,-127.9372,NA,CA
YBJ,seaplane_base,Baie-Johan-Beetz Water Aerodrome,50.283745,-62.81004,NA,CA
YBQ,seaplane_base,Telegraph Harbour Seaplane Base,48.97,-123.664,NA,CA
YCF,seaplane_base,Cortes Bay Water Aerodrome,50.063,-124.930002,NA,CA
YGE,seaplane_base,Gorge Harbour Seaplane Base,50.0994,-125.0235,NA,CA
YGN,seaplane_base,Greenway Sound Seaplane Base,50.839,-126.775,NA,CA
YKT,seaplane_base,Klemtu Water Aerodrome,52.60763455,-128.5217571,NA,CA
YQJ,seaplane_base,April Point Seaplane Base,50.065,-125.235,NA,CA
YRC,seaplane_base,Refuge Cove Seaplane Base,50.1234,-124.843,NA,CA
YSTI,seaplane_base,Stephens Island Seaplane Base,-9.51,143.55,OC,AU
Z59,seaplane_base,Bethel Seaplane Base,60.7820015,-161.7429962,NA,US
Z71,seaplane_base,Cape Pole Seaplane Base,55.96630096,-133.7969971,NA,US
Z78,seaplane_base,Chignik Bay Seaplane Base,56.29560089,-158.401001,NA,US
ZNU,seaplane_base,Namu Water Aerodrome,51.862825,-127.869357,NA,CA
07FA,small_airport,Ocean Reef Club Airport,25.3253994,-80.27480316,NA,US
0AK,small_airport,Pilot Station Airport,61.934601,-162.899994,NA,US
0CO2,small_airport,Crested Butte Airpark,38.851918,-106.928341,NA,US
0TE7,small_airport,LBJ Ranch Airport,30.25180054,-98.62249756,NA,US
16A,small_airport,Nunapitchuk Airport,60.905591,-162.440454,NA,US
19AK,small_airport,Icy Bay Airport,59.966269,-141.660118,NA,US
1KC,small_airport,Kalakaket Creek AS Airport,64.4166257,-156.8203926,NA,US
1O6,small_airport,Dunsmuir Muni-Mott Airport,41.263199,-122.272003,NA,US
1XA2,small_airport,Chase Field Industrial Airport,28.362444,-97.661917,NA,US
1Z1,small_airport,Grand Canyon Bar Ten Airstrip,36.258614,-113.231159,NA,US
2AK,small_airport,Lime Village Airport,61.35910034,-155.4400024,NA,US
2AK6,small_airport,Hog River Airport,66.2161026,-155.6690063,NA,US
2IG4,small_airport,Ed-Air Airport,38.851782,-87.49987,NA,US
2K5,small_airport,Telida Airport,63.39390182,-153.2689972,NA,US
2TE0,small_airport,Eagle Air Park,28.98220062,-95.57969666,NA,US
38WA,small_airport,Blakely Island Airport,48.57899857,-122.8259964,NA,US
3AK5,small_airport,Drift River Airport,60.58890152,-152.1620026,NA,US
3IS8,small_airport,Rinkenberger Restricted Landing Area,41.23089981,-89.61569977,NA,US
3VS,small_airport,Roy Otten Memorial Airfield,38.42779922,-92.87519836,NA,US
4A2,small_airport,Atmautluak Airport,60.866699,-162.272996,NA,US
4AK,small_airport,Livengood Camp Airport,65.467,-148.6534,NA,US
4K0,small_airport,Pedro Bay Airport,59.78960037,-154.1239929,NA,US
4K5,small_airport,Ouzinkie Airport,57.942094,-152.464314,NA,US
